data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
04/06/2021;21:02:23;312;ac03 - Acidente com vítima ilesa;726;BR-365/MG;Leste;Queda de Carro;1;;;;;;;;;;1;;;;
05/06/2021;18:17:46;270;ac02 - Acidente com vítima;711;BR-365/MG;Oeste;Colisão Traseira;1;;;;;;;;;1;3;2;;;
06/06/2021;18:16:05;227;ac02 - Acidente com vítima;753,3;BR-365/MG;Oeste;Colisão Traseira;1;;;1;;;;;;;1;;1;;
06/06/2021;20:53:28;276;ac03 - Acidente com vítima ilesa;748;BR-365/MG;Leste;Choque - Elemento de Drenagem;1;;;;;;;;;;1;;;;
07/06/2021;12:53:59;200;ac03 - Acidente com vítima ilesa;662;BR-365/MG;Leste;Capotamento;1;;;;;;;;;;0;;;;
07/06/2021;13:12:23;204;ac03 - Acidente com vítima ilesa;678,45;BR-365/MG;Leste;Choque - Elemento de Drenagem;1;;;;;;;;;;1;;;;
07/06/2021;20:17:29;333;ac02 - Acidente com vítima;634;BR-365/MG;Leste;Choque - Meio fio;1;;;;;;;;;;0;1;2;;
08/06/2021;09:14:35;96;ac02 - Acidente com vítima;819,35;BR-365/MG;Leste;Choque - Arvore;;;;;;1;;;;1;0;2;;;
10/06/2021;14:15:54;161;ac02 - Acidente com vítima;697,55;BR-365/MG;Oeste;Tombamento;;;1;;;;;;;;1;;1;;
10/06/2021;16:02:21;188;ac02 - Acidente com vítima;2,5;BR-364/GO;Leste;Choque - Arvore;;;;;;;;;;1;0;;1;;
10/06/2021;16:07:59;192;ac03 - Acidente com vítima ilesa;665;BR-365/MG;Leste;Queda de Moto;;;;1;;;;;;;1;;;;
11/06/2021;14:38:13;175;ac03 - Acidente com vítima ilesa;704,35;BR-365/MG;Oeste;Choque - Elemento de Drenagem;;;1;;;;;;;;1;;;;
11/06/2021;15:43:04;191;ac02 - Acidente com vítima;687,7;BR-365/MG;Oeste;Choque - New jersey;1;;;;;;;;;;1;;1;;
11/06/2021;20:17:09;282;ac02 - Acidente com vítima;82;BR-364/GO;Oeste;Atropelamento de Animal;1;;;;;;;;;;0;4;;;
12/06/2021;06:09:33;34;ac03 - Acidente com vítima ilesa;689,5;BR-365/MG;Leste;Choque - Elemento de Drenagem;1;;;;;;;;;;1;;;;
12/06/2021;21:40:51;298;ac02 - Acidente com vítima;745,5;BR-365/MG;Leste;Queda de Carro;;;;;;;;;;1;0;1;;;
13/06/2021;19:04:21;221;ac03 - Acidente com vítima ilesa;644;BR-365/MG;Leste;Colisão Traseira;1;;;;;;;;;;0;;;;
13/06/2021;19:48:30;237;ac03 - Acidente com vítima ilesa;634;BR-365/MG;Leste;Colisão Traseira;1;;;;;1;;;;;1;;;;
15/06/2021;19:11:17;260;ac03 - Acidente com vítima ilesa;168,61;BR-364/GO;Oeste;Queda de Carro;1;;;;;;;;;;1;;;;
16/06/2021;07:15:25;33;ac02 - Acidente com vítima;832,6;BR-365/MG;Leste;Colisão Traseira;;;1;;;;;;;1;1;1;;;
17/06/2021;15:36:40;212;ac02 - Acidente com vítima;707,38;BR-365/MG;Oeste;Colisão Traseira;;;1;;1;;;;;;16;;1;;
19/06/2021;05:25:28;33;ac03 - Acidente com vítima ilesa;49,6;BR-364/GO;Leste;Atropelamento de Animal;;;1;;;;;;;;2;;;;
20/06/2021;03:52:55;25;ac03 - Acidente com vítima ilesa;817;BR-365/MG;Oeste;Atropelamento de Animal;;;;;;;;;;1;1;;;;
20/06/2021;09:11:10;71;ac03 - Acidente com vítima ilesa;645,5;BR-365/MG;Leste;Colisão Traseira;1;;;;;;;;;1;7;;;;
20/06/2021;19:53:22;237;ac02 - Acidente com vítima;9,4;BR-364/GO;Leste;Colisão Frontal;1;;1;;;;;;;;1;;;1;
20/06/2021;21:15:48;255;ac02 - Acidente com vítima;679;BR-365/MG;Leste;Capotamento;;;;;;;;;;1;0;2;;;
22/06/2021;19:37:09;309;ac03 - Acidente com vítima ilesa;866,4;BR-365/MG;Oeste;Atropelamento de Animal;1;;;;;;;;;;2;;;;
23/06/2021;09:28:11;105;ac03 - Acidente com vítima ilesa;681;BR-365/MG;Leste;Colisão Traseira;1;;1;;;;;;;;3;;;;
23/06/2021;14:37:01;228;ac02 - Acidente com vítima;753;BR-365/MG;Leste;Colisão Traseira;;;1;1;;;;;;;1;1;;;
24/06/2021;13:48:20;216;ac03 - Acidente com vítima ilesa;645,6;BR-365/MG;Leste;Colisão Traseira;1;;;1;;;;;;;2;;;;
26/06/2021;08:02:02;81;ac02 - Acidente com vítima;643;BR-365/MG;Oeste;Queda de Moto;;;;1;;;;;;;0;2;;;
26/06/2021;20:22:54;297;ac03 - Acidente com vítima ilesa;639;BR-365/MG;Oeste;Atropelamento de Animal;1;;;;;;;;;;0;;;;
27/06/2021;02:57:39;11;ac02 - Acidente com vítima;649;BR-365/MG;Oeste;Tombamento;;;1;;;;;;;;0;2;;;
27/06/2021;15:39:28;148;ac03 - Acidente com vítima ilesa;825,5;BR-365/MG;Leste;Capotamento;;;;;;;;;;1;1;;;;
02/07/2021;06:42:39;51;ac03 - Acidente com vítima ilesa;113;BR-364/GO;Oeste;Choque - Meio fio;;;;;;;;;;1;1;;;;
02/07/2021;14:44:41;233;ac02 - Acidente com vítima;642,5;BR-365/MG;Leste;Queda de Moto;;;;1;;;;;;;0;1;;;
02/07/2021;15:25:44;246;ac03 - Acidente com vítima ilesa;791;BR-365/MG;Leste;Atropelamento de Animal;1;;;;;;;;;;3;;;;
02/07/2021;16:22:21;265;ac03 - Acidente com vítima ilesa;182;BR-364/GO;Oeste;Colisão Traseira;;;1;;;1;;;;;1;;;;
02/07/2021;19:48:51;323;ac02 - Acidente com vítima;43;BR-364/GO;Oeste;Capotamento;;;;;;;;;;1;0;1;;;
04/07/2021;20:37:51;245;ac02 - Acidente com vítima;656,5;BR-365/MG;Oeste;Queda de Moto;;;;1;;;;;;;1;1;;;
05/07/2021;12:40:31;189;ac02 - Acidente com vítima;845,3;BR-365/MG;Oeste;Queda de Moto;;;;1;;;;;;;0;1;;1;
06/07/2021;07:17:04;47;ac03 - Acidente com vítima ilesa;690;BR-365/MG;Leste;Atropelamento de Animal;;;;;;;;;;1;2;;;;
06/07/2021;19:49:24;293;ac02 - Acidente com vítima;19;BR-364/GO;Oeste;Choque - Sinalização;2;;;;;;;;;;0;2;;;
07/07/2021;00:13:56;3;ac02 - Acidente com vítima;706;BR-365/MG;Leste;Choque - Elemento de Drenagem;1;;;;;;;;;;0;1;;;
07/07/2021;09:28:45;128;ac02 - Acidente com vítima;664,3;BR-365/MG;Oeste;Queda de Moto;;;;1;;;;;;;1;;1;;
08/07/2021;09:11:46;134;ac02 - Acidente com vítima;710,9;BR-365/MG;Oeste;Colisão Traseira;2;;;;;;;;;;3;1;;;
08/07/2021;17:29:58;312;ac01 - Acidente com vitima fatal;699,8;BR-365/MG;Oeste;Capotamento;1;;;;;;;;;;0;;2;;1
08/07/2021;19:34:57;348;ac03 - Acidente com vítima ilesa;101;BR-364/GO;Oeste;Atropelamento de Animal;;;;;;;;;;1;1;;;;
09/07/2021;03:31:20;11;ac03 - Acidente com vítima ilesa;706;BR-365/MG;Oeste;Colisão Transversal;;;2;;;;;;;;2;;;;
10/07/2021;08:28:36;71;ac03 - Acidente com vítima ilesa;176,85;BR-364/GO;Oeste;Choque - Outros;1;;;;;;;;;;1;;;;
10/07/2021;10:47:02;112;ac02 - Acidente com vítima;773;BR-365/MG;Leste;Queda de Ciclista;;1;;;;;;;;;0;1;;;
11/07/2021;01:50:30;14;ac02 - Acidente com vítima;755;BR-365/MG;Leste;Choque - Meio fio;;;;1;;;;;;;1;1;;;
12/07/2021;20:20:13;331;ac03 - Acidente com vítima ilesa;730,5;BR-365/MG;Oeste;Tombamento;;;1;;;1;;;;;1;;;;
13/07/2021;13:33:40;171;ac03 - Acidente com vítima ilesa;786,8;BR-365/MG;Leste;Colisão Traseira;;;2;;;;;;;;3;;;;
13/07/2021;17:17:53;243;ac02 - Acidente com vítima;50,5;BR-364/GO;Leste;Queda de Moto;;;;1;;;;;;;0;1;1;;
15/07/2021;00:18:43;3;ac03 - Acidente com vítima ilesa;687;BR-365/MG;Oeste;Choque - Defensa metálica;;;1;;;;;;;;1;;;;
15/07/2021;12:28:51;170;ac03 - Acidente com vítima ilesa;773,8;BR-365/MG;Leste;Choque - Defensa metálica;;;;;;;;;;1;2;;;;
16/07/2021;12:39:59;199;ac03 - Acidente com vítima ilesa;785,5;BR-365/MG;Leste;Colisão lateral no mesmo sentido;;;1;;;;;;;1;2;;;;
16/07/2021;13:08:36;212;ac02 - Acidente com vítima;660,05;BR-365/MG;Oeste;Choque - Sinalização;;;1;;;;;;;;0;1;;;
16/07/2021;18:55:15;320;ac03 - Acidente com vítima ilesa;756,5;BR-365/MG;Leste;Colisão Traseira;1;;;;;;;;;1;3;;;;
17/07/2021;05:31:54;32;ac03 - Acidente com vítima ilesa;89;BR-364/GO;Leste;Capotamento;1;;;;;;;;;;1;;;;
17/07/2021;13:44:04;203;ac03 - Acidente com vítima ilesa;823;BR-365/MG;Oeste;Colisão Traseira;;;;;;2;;;;;0;;;;
17/07/2021;18:43:41;308;ac02 - Acidente com vítima;767,9;BR-365/MG;Oeste;Colisão Transversal;1;;1;;;;;;;;1;;1;;
17/07/2021;19:50:04;320;ac03 - Acidente com vítima ilesa;767,6;BR-365/MG;Leste;Colisão lateral no mesmo sentido;2;;;;;;;;;;0;;;;
18/07/2021;06:26:05;43;ac02 - Acidente com vítima;757;BR-365/MG;Leste;Choque - Meio fio;1;;;;;;;;;;0;2;;;
18/07/2021;07:53:36;61;ac03 - Acidente com vítima ilesa;159,05;BR-364/GO;Oeste;Colisão Traseira;1;;;;;1;;;;;3;;;;
18/07/2021;18:51:46;231;ac02 - Acidente com vítima;62;BR-364/GO;Leste;Colisão lateral no sentido contrário;2;;;;;;;;;;3;2;1;;
18/07/2021;20:19:44;249;ac02 - Acidente com vítima;672;BR-365/MG;Leste;Colisão Transversal;;;;1;;;;;;1;2;1;;;
18/07/2021;21:31:39;268;ac02 - Acidente com vítima;750;BR-365/MG;Oeste;Choque - Elemento de Drenagem;;;;1;;;;;;;1;1;;;
20/07/2021;07:08:13;39;ac03 - Acidente com vítima ilesa;755,3;BR-365/MG;Oeste;Colisão Transversal;2;;;;;;;;;;2;;;;
20/07/2021;16:08:12;228;ac02 - Acidente com vítima;795,4;BR-365/MG;Oeste;Colisão Traseira;;;;;;;;;;2;3;3;;;
20/07/2021;17:20:06;256;ac01 - Acidente com vitima fatal;116,3;BR-364/GO;Leste;Colisão Frontal;;;1;;;;;;;1;1;;;;1
21/07/2021;05:45:20;27;ac03 - Acidente com vítima ilesa;39,1;BR-364/GO;Leste;Capotamento;1;;;;;;;;;;2;;;;
21/07/2021;12:29:36;170;ac02 - Acidente com vítima;647;BR-365/MG;Oeste;Colisão lateral no mesmo sentido;;;2;;;;;;;;1;1;;;
21/07/2021;19:04:59;278;ac02 - Acidente com vítima;755;BR-365/MG;Leste;Queda de Carro;1;;;;;;;;;;1;;1;;
21/07/2021;23:21:17;324;ac02 - Acidente com vítima;102,5;BR-364/GO;Leste;Tombamento;;;;;;;;;;1;0;;1;;
22/07/2021;20:54:38;313;ac03 - Acidente com vítima ilesa;57,3;BR-364/GO;Leste;Colisão Traseira;2;;;;;;;;;;2;;;;
23/07/2021;19:51:41;316;ac03 - Acidente com vítima ilesa;6;BR-364/GO;Oeste;Choque - Sinalização;;;1;;;;;;;;1;;;;
23/07/2021;21:27:12;335;ac01 - Acidente com vitima fatal;153,85;BR-364/GO;Oeste;Atropelamento - Pedestre;;;;;;1;;;;;0;;;;1
23/07/2021;21:58:13;342;ac02 - Acidente com vítima;740,3;BR-365/MG;Leste;Capotamento;1;;;;;;;;;;0;;;1;
24/07/2021;13:12:29;196;ac02 - Acidente com vítima;784;BR-365/MG;Oeste;Colisão Traseira;2;;;;;;;;;;4;1;;;
24/07/2021;18:22:01;269;ac02 - Acidente com vítima;808,2;BR-365/MG;Oeste;Capotamento;1;;;;;;;;;;1;1;;;
24/07/2021;19:39:42;283;ac03 - Acidente com vítima ilesa;776,1;BR-365/MG;Oeste;Atropelamento de Animal;1;;;;;;;;;;2;;;;
25/07/2021;02:35:41;26;ac02 - Acidente com vítima;739,5;BR-365/MG;Oeste;Queda de Moto;;;;1;;;;;;;0;;2;;
25/07/2021;15:42:00;166;ac03 - Acidente com vítima ilesa;93,12;BR-364/GO;Leste;Colisão Traseira;;;2;;;;;;;;2;;;;
26/07/2021;05:57:47;20;ac03 - Acidente com vítima ilesa;169,73;BR-364/GO;Oeste;Atropelamento de Animal;1;;;;;;;;;;1;;;;
27/07/2021;08:29:44;93;ac02 - Acidente com vítima;655,3;BR-365/MG;Leste;Capotamento;1;;;;;;;;;;4;1;;;
27/07/2021;09:36:50;121;ac03 - Acidente com vítima ilesa;784,2;BR-365/MG;Leste;Tombamento;;;1;;;;;;;;1;;;;
27/07/2021;19:21:29;290;ac01 - Acidente com vitima fatal;78;BR-364/GO;Leste;Colisão Frontal;1;;1;1;;;;;;;2;;;1;1
27/07/2021;21:15:54;312;ac03 - Acidente com vítima ilesa;59;BR-364/GO;Oeste;Colisão Traseira;1;;;;;;;;;1;2;;;;
28/07/2021;19:14:52;292;ac03 - Acidente com vítima ilesa;653;BR-365/MG;Leste;Atropelamento de Animal;;;;;;;;;;1;1;;;;
29/07/2021;09:10:01;87;ac02 - Acidente com vítima;51,9;BR-364/GO;Oeste;Colisão Traseira;;;;;;;;;;2;0;2;2;;
29/07/2021;23:21:32;330;ac02 - Acidente com vítima;643;BR-365/MG;Oeste;Colisão Traseira;;;1;;;;;;;1;1;1;;;
31/07/2021;19:11:24;250;ac03 - Acidente com vítima ilesa;662;BR-365/MG;Leste;Choque - Elemento de Drenagem;1;;;;;;;;;;2;;;;
02/08/2021;03:07:25;14;ac03 - Acidente com vítima ilesa;753,5;BR-365/MG;Leste;Choque - Defensa metálica;;;1;;;;;;;;2;;;;
02/08/2021;10:31:24;123;ac03 - Acidente com vítima ilesa;845,7;BR-365/MG;Leste;Atropelamento de Animal;1;;;;;;;;;;5;;;;
03/08/2021;12:13:42;129;ac03 - Acidente com vítima ilesa;645;BR-365/MG;Leste;Colisão Traseira;1;;;1;;;;;;;2;;;;
03/08/2021;16:33:52;210;ac03 - Acidente com vítima ilesa;706;BR-365/MG;Leste;Colisão lateral no mesmo sentido;;;1;;;;;;;1;4;;;;
04/08/2021;07:55:08;79;ac03 - Acidente com vítima ilesa;160,1;BR-364/GO;Leste;Colisão Traseira;;;1;;;;;;;1;2;;;;
04/08/2021;11:57:24;160;ac02 - Acidente com vítima;53,59;BR-364/GO;Leste;Colisão lateral no mesmo sentido;;;1;1;;;;;;;0;;1;;
05/08/2021;07:28:47;50;ac02 - Acidente com vítima;685,75;BR-365/MG;Leste;Tombamento;;;1;;;;;;;;0;1;;;
05/08/2021;07:43:05;53;ac02 - Acidente com vítima;626,7;BR-365/MG;Leste;Colisão lateral no mesmo sentido;1;;1;;;;;;;;2;1;;;
05/08/2021;15:35:53;218;ac03 - Acidente com vítima ilesa;749,45;BR-365/MG;Oeste;Queda de Moto;;;;1;;;;;;;1;;;;
06/08/2021;00:14:11;2;ac02 - Acidente com vítima;27,5;BR-364/GO;Oeste;Colisão lateral no sentido contrário;;;1;;;1;;;;;0;1;;;
06/08/2021;16:27:09;252;ac03 - Acidente com vítima ilesa;722;BR-365/MG;Leste;Colisão Traseira;1;;;;;;;;;1;2;;;;
06/08/2021;18:42:18;286;ac01 - Acidente com vitima fatal;793,8;BR-365/MG;Leste;Colisão Traseira;;;1;;;;;;;1;2;;;;2
06/08/2021;23:05:02;343;ac03 - Acidente com vítima ilesa;66;BR-364/GO;Leste;Choque - Elemento de Drenagem;;;;;;;;;;1;1;;;;
07/08/2021;14:40:49;174;ac02 - Acidente com vítima;664,2;BR-365/MG;Leste;Choque - Elemento de Drenagem;1;;;;;;;;;;0;1;;;
07/08/2021;18:52:26;247;ac02 - Acidente com vítima;30,5;BR-364/GO;Oeste;Colisão Traseira;1;;;;1;;;;;;6;2;;;
08/08/2021;03:58:48;21;ac03 - Acidente com vítima ilesa;8;BR-364/GO;Oeste;Choque - Talude ou Barranco;;;;;;;;;;1;1;;;;
09/08/2021;18:50:32;302;ac03 - Acidente com vítima ilesa;842,3;BR-365/MG;Leste;Atropelamento de Animal;;;;;;;;;;1;2;;;;
11/08/2021;05:22:43;33;ac03 - Acidente com vítima ilesa;634;BR-365/MG;Leste;Colisão lateral no mesmo sentido;;;2;;;;;;;;2;;;;
12/08/2021;00:12:50;3;ac03 - Acidente com vítima ilesa;822,02;BR-365/MG;Leste;Choque - Elemento de Drenagem;;;;;;;;;;1;1;;;;
12/08/2021;02:29:35;14;ac02 - Acidente com vítima;706;BR-365/MG;Leste;Tombamento;;;1;;;;;;;;0;2;;;
13/08/2021;04:49:09;36;ac02 - Acidente com vítima;70,9;BR-364/GO;Leste;Atropelamento de Animal;;;;1;;;;;;;0;1;;;
13/08/2021;13:00:09;188;ac03 - Acidente com vítima ilesa;173,46;BR-364/GO;Leste;Choque - Talude ou Barranco;1;;;;;;;;;;2;;;;
13/08/2021;21:25:54;332;ac03 - Acidente com vítima ilesa;644,2;BR-365/MG;Oeste;Colisão Traseira;2;;;;;;;;;;2;;;;
14/08/2021;23:48:19;350;ac03 - Acidente com vítima ilesa;129,5;BR-364/GO;Oeste;Atropelamento de Animal;;;1;;;;;;;;1;;;;
15/08/2021;07:03:45;52;ac02 - Acidente com vítima;706,5;BR-365/MG;Leste;Queda de Moto;;;;1;;;;;;;0;1;;;
16/08/2021;15:34:46;240;ac02 - Acidente com vítima;115;BR-364/GO;Leste;Colisão Traseira;;;;;;;;;;2;1;2;;;
17/08/2021;02:01:19;15;ac03 - Acidente com vítima ilesa;187,6;BR-364/GO;Oeste;Choque - Meio fio;;;;;;;;;;1;1;;;;
19/08/2021;02:10:47;16;ac01 - Acidente com vitima fatal;668,6;BR-365/MG;Oeste;Choque - Elemento de Drenagem;1;;;;;;;;;;0;;;;1
19/08/2021;19:12:31;316;ac03 - Acidente com vítima ilesa;679,8;BR-365/MG;Leste;Choque - Elemento de Drenagem;1;;;;;;;;;;2;;;;
20/08/2021;15:57:07;248;ac02 - Acidente com vítima;652,8;BR-365/MG;Leste;Choque - Sinalização;1;;;;;;;;;;0;1;;;
20/08/2021;20:20:48;319;ac03 - Acidente com vítima ilesa;868,5;BR-365/MG;Leste;Choque - Talude ou Barranco;1;;;;;;;;;;5;;;;
21/08/2021;03:30:53;20;ac03 - Acidente com vítima ilesa;149;BR-364/GO;Oeste;Choque - Outros;1;;;;;;;;;;2;;;;
21/08/2021;10:51:05;126;ac02 - Acidente com vítima;50,9;BR-364/GO;Oeste;Queda de Moto;;;;1;;;;;;;0;2;;;
23/08/2021;11:27:48;149;ac03 - Acidente com vítima ilesa;809;BR-365/MG;Leste;Colisão Transversal;;;;;;;;;;2;4;;;;
23/08/2021;14:49:58;211;ac02 - Acidente com vítima;870;BR-365/MG;Leste;Colisão Frontal;;;2;;;;;;;;1;1;;;
23/08/2021;20:41:17;328;ac02 - Acidente com vítima;113;BR-364/GO;Oeste;Choque - Sinalização;1;;;;;;;;;;0;1;;;
24/08/2021;16:42:57;271;ac02 - Acidente com vítima;710,8;BR-365/MG;Leste;Choque - Defensa metálica;;;;;;;;;;1;0;1;;;
26/08/2021;20:04:57;331;ac02 - Acidente com vítima;166,45;BR-364/GO;Leste;Capotamento;1;;;;;;;;;;2;;2;;
26/08/2021;22:03:49;367;ac02 - Acidente com vítima;61;BR-364/GO;Leste;Choque - Talude ou Barranco;1;;;;;;;;;;0;;1;;
27/08/2021;07:02:36;62;ac02 - Acidente com vítima;6;BR-364/GO;Oeste;Queda de Moto;;;;1;;;;;;;0;;1;;
28/08/2021;15:03:59;228;ac02 - Acidente com vítima;166;BR-364/GO;Oeste;Colisão Traseira;;;;1;;1;;;;;0;1;;;
29/08/2021;11:37:56;124;ac03 - Acidente com vítima ilesa;159,79;BR-364/GO;Leste;Colisão lateral no sentido contrário;;;;;;;;;;2;7;;;;
29/08/2021;18:36:46;230;ac03 - Acidente com vítima ilesa;860,3;BR-365/MG;Oeste;Choque - Talude ou Barranco;1;;;;;;;;;;3;;;;
30/08/2021;06:05:33;25;ac03 - Acidente com vítima ilesa;626,5;BR-365/MG;Leste;Colisão Traseira;;;;1;;1;;;;;2;;;;
30/08/2021;09:14:33;80;ac03 - Acidente com vítima ilesa;704,4;BR-365/MG;Leste;Colisão Traseira;1;;1;;;;;;;;3;;;;
30/08/2021;11:45:24;145;ac02 - Acidente com vítima;706;BR-365/MG;Oeste;Tombamento;;;1;;;;;;;;0;;1;;
01/09/2021;17:58:47;269;ac03 - Acidente com vítima ilesa;88,95;BR-364/GO;Leste;Colisão Transversal;1;;1;;;;;;;;3;;;;
02/09/2021;06:15:53;35;ac03 - Acidente com vítima ilesa;781,61;BR-365/MG;Oeste;Atropelamento de Animal;;;;;;;;;;1;1;;;;
02/09/2021;09:56:29;117;ac03 - Acidente com vítima ilesa;770;BR-365/MG;Leste;Engavetamento;;;;;;;;;;3;6;;;;
02/09/2021;20:32:12;291;ac02 - Acidente com vítima;89;BR-364/GO;Leste;Colisão Transversal;;;1;;;;;;;1;3;;1;;
02/09/2021;22:29:18;318;ac02 - Acidente com vítima;657,7;BR-365/MG;Oeste;Colisão lateral no mesmo sentido;1;;1;;;;;;;;1;1;;;
03/09/2021;07:58:40;72;ac02 - Acidente com vítima;627,33;BR-365/MG;Oeste;Colisão Traseira;;;;1;;2;;;;;1;1;;;
04/09/2021;02:12:07;16;ac03 - Acidente com vítima ilesa;827,4;BR-365/MG;Leste;Tombamento;;;1;;;;;;;;1;;;;
04/09/2021;03:25:50;28;ac02 - Acidente com vítima;706;BR-365/MG;Oeste;Tombamento;;;1;;;;;;;;1;1;;;
04/09/2021;06:21:17;45;ac03 - Acidente com vítima ilesa;633;BR-365/MG;Leste;Colisão Traseira;1;;1;;;;;;;;2;;;;
04/09/2021;09:05:37;95;ac02 - Acidente com vítima;672;BR-365/MG;Leste;Queda de Moto;;;;;;1;;;;;0;2;;;
04/09/2021;16:12:44;240;ac03 - Acidente com vítima ilesa;171;BR-364/GO;Oeste;Capotamento;;;;;;;;;;1;1;;;;
04/09/2021;17:10:05;259;ac03 - Acidente com vítima ilesa;763,5;BR-365/MG;Leste;Capotamento;1;;;;;;;;;;1;;;;
05/09/2021;01:01:57;13;ac02 - Acidente com vítima;757;BR-365/MG;Oeste;Queda de Moto;;;;1;;;;;;;0;1;;;
05/09/2021;08:32:18;67;ac02 - Acidente com vítima;22,3;BR-364/GO;Oeste;Choque - Defensa metálica;;;;1;;;;;;;0;;1;;
06/09/2021;01:10:54;9;ac03 - Acidente com vítima ilesa;657,6;BR-365/MG;Leste;Atropelamento de Animal;;;;;;;;;;1;1;;;;
06/09/2021;12:39:20;150;ac02 - Acidente com vítima;684,1;BR-365/MG;Leste;Capotamento;1;;;;;;;;;;0;3;;;
08/09/2021;21:35:56;337;ac02 - Acidente com vítima;19;BR-364/GO;Leste;Choque - Talude ou Barranco;;;1;;;;;;;;0;3;;;
09/09/2021;05:07:28;32;ac02 - Acidente com vítima;789,4;BR-365/MG;Leste;Choque - Defensa metálica;1;;;;;;;;;;0;1;;;
10/09/2021;15:51:12;207;ac03 - Acidente com vítima ilesa;729,7;BR-365/MG;Leste;Choque - Elemento de Drenagem;;;1;;;;;;;;2;;;;
10/09/2021;16:20:43;216;ac03 - Acidente com vítima ilesa;704,35;BR-365/MG;Leste;Choque na praça ? submarino;;;1;;;;;;;;1;;;;
12/09/2021;08:54:12;60;ac03 - Acidente com vítima ilesa;113,2;BR-364/GO;Leste;Choque - Meio fio;;;;;;;;;;1;1;;;;
12/09/2021;12:59:16;123;ac02 - Acidente com vítima;861,4;BR-365/MG;Oeste;Choque - Meio fio;1;;;;;;;;;;1;1;;;
12/09/2021;17:39:07;206;ac03 - Acidente com vítima ilesa;745,4;BR-365/MG;Oeste;Choque - Talude ou Barranco;;;;;;;;;;1;1;;;;
12/09/2021;20:45:03;263;ac02 - Acidente com vítima;642;BR-365/MG;Leste;Colisão lateral no mesmo sentido;1;;;;;;;;;1;2;;1;;
13/09/2021;15:55:43;241;ac02 - Acidente com vítima;664,75;BR-365/MG;Oeste;Colisão Traseira;;;2;;;;;;;;1;;;1;
14/09/2021;06:15:46;29;ac03 - Acidente com vítima ilesa;669,4;BR-365/MG;Leste;Choque - Meio fio;1;;;;;;;;;;1;;;;
14/09/2021;14:21:26;191;ac03 - Acidente com vítima ilesa;67,65;BR-364/GO;Leste;Tombamento;;;1;;;;;;;;2;;;;
14/09/2021;16:10:04;223;ac03 - Acidente com vítima ilesa;706;BR-365/MG;Leste;Choque - Elemento de Drenagem;;;1;;;;;;;;1;;;;
14/09/2021;16:23:06;227;ac03 - Acidente com vítima ilesa;706;BR-365/MG;Leste;Choque - Sinalização;;;1;;;;;;;;0;;;;
16/09/2021;00:15:37;8;ac01 - Acidente com vitima fatal;2,9;BR-364/GO;Oeste;Colisão Traseira;;;;1;;;;;;1;0;;;;1
16/09/2021;21:00:57;392;ac03 - Acidente com vítima ilesa;16;BR-364/GO;Leste;Colisão lateral no mesmo sentido;1;;1;;;;;;;;3;;;;
17/09/2021;10:08:16;166;ac01 - Acidente com vitima fatal;670;BR-365/MG;Oeste;Engavetamento;2;;7;1;;;;;;1;7;;5;1;1
17/09/2021;20:06:17;349;ac03 - Acidente com vítima ilesa;818;BR-365/MG;Oeste;Atropelamento de Animal;1;;;;;;;;;;1;;;;
17/09/2021;21:03:07;360;ac03 - Acidente com vítima ilesa;50,5;BR-364/GO;Oeste;Atropelamento de Animal;;;;;;;;;;1;2;;;;
18/09/2021;17:45:42;296;ac02 - Acidente com vítima;752,95;BR-365/MG;Leste;Colisão lateral no mesmo sentido;;;;1;;1;;;;;0;2;;;
18/09/2021;23:25:17;375;ac03 - Acidente com vítima ilesa;753;BR-365/MG;Leste;Queda de Ciclista;;1;;;;;;;;;1;;;;
19/09/2021;06:29:05;43;ac03 - Acidente com vítima ilesa;732;BR-365/MG;Oeste;Atropelamento de Animal;1;;;;;;;;;;4;;;;
19/09/2021;20:22:36;304;ac02 - Acidente com vítima;846,15;BR-365/MG;Oeste;Atropelamento de Animal;1;;;;;;;;;;2;1;;;
21/09/2021;20:24:21;348;ac03 - Acidente com vítima ilesa;846,2;BR-365/MG;Leste;Atropelamento de Animal;;;;;;;;;;1;3;;;;
22/09/2021;00:02:13;1;ac03 - Acidente com vítima ilesa;844,45;BR-365/MG;Oeste;Atropelamento de Animal;1;;;;;;;;;;2;;;;
22/09/2021;10:14:09;149;ac03 - Acidente com vítima ilesa;651,8;BR-365/MG;Leste;Capotamento;1;;;;;;;;;;0;;;;
23/09/2021;05:07:15;44;ac03 - Acidente com vítima ilesa;29,3;BR-364/GO;Oeste;Choque - Talude ou Barranco;;;;;;;;;;1;3;;;;
23/09/2021;13:53:20;227;ac03 - Acidente com vítima ilesa;649,8;BR-365/MG;Oeste;Tombamento;;;1;;;;;;;;1;;;;
23/09/2021;16:42:10;273;ac03 - Acidente com vítima ilesa;5;BR-364/GO;Leste;Colisão Traseira;;;2;;;;;;;;2;;;;
23/09/2021;20:40:30;335;ac03 - Acidente com vítima ilesa;127;BR-364/GO;Oeste;Atropelamento de Animal;;;;;;;;;;1;2;;;;
